epoch,loss,val_loss
0,0.5244090557098389,0.36479318141937256
1,0.36347174644470215,0.355416864156723
2,0.3360258936882019,0.28030967712402344
3,0.3207644820213318,0.2716793417930603
4,0.30264192819595337,0.2657279074192047
5,0.2878332734107971,0.26401540637016296
6,0.27383166551589966,0.2509966194629669
7,0.2710133194923401,0.2514570951461792
8,0.26489484310150146,0.2504105865955353
9,0.2743282914161682,0.256846159696579
10,0.2634643614292145,0.24675945937633514
11,0.2612808644771576,0.2515932619571686
12,0.2593473494052887,0.2432890683412552
13,0.25282174348831177,0.2477002888917923
14,0.25419023633003235,0.24788925051689148
15,0.251120001077652,0.25044476985931396
16,0.2530308663845062,0.2534571886062622
17,0.24841110408306122,0.24561604857444763
18,0.23992396891117096,0.24537259340286255
19,0.24561846256256104,0.24543918669223785
20,0.2335629165172577,0.24645467102527618
21,0.24286945164203644,0.24389709532260895
22,0.24148280918598175,0.24503961205482483
23,0.23583447933197021,0.2449023425579071
24,0.238015279173851,0.24516882002353668
25,0.23430590331554413,0.24522501230239868
26,0.2367561161518097,0.24546191096305847
27,0.237195685505867,0.24530084431171417
28,0.23751233518123627,0.24530284106731415
29,0.24330300092697144,0.2452985644340515
30,0.23827697336673737,0.24524898827075958
31,0.23714672029018402,0.24529723823070526
32,0.24092254042625427,0.2452705055475235
33,0.23458392918109894,0.24526679515838623
34,0.2360517829656601,0.24526073038578033
35,0.2345498502254486,0.2452676147222519
36,0.24006696045398712,0.24526597559452057
37,0.23497068881988525,0.24527134001255035
38,0.24247446656227112,0.24527013301849365
39,0.23744012415409088,0.24527257680892944
40,0.2373388111591339,0.24527142941951752
41,0.23665383458137512,0.24527111649513245
42,0.2365466058254242,0.24527102708816528
43,0.23518647253513336,0.2452707141637802
44,0.2377379983663559,0.24527040123939514
45,0.23585915565490723,0.24527128040790558
46,0.2370791733264923,0.2452714890241623
47,0.24024975299835205,0.2452715039253235
48,0.23730851709842682,0.2452726811170578
49,0.2410081923007965,0.24527089297771454
