epoch,loss,val_loss
0,0.43731310963630676,0.6533433198928833
1,0.3241414725780487,0.5679743885993958
2,0.31200385093688965,0.5036298632621765
3,0.30178338289260864,0.4782058894634247
4,0.28112325072288513,0.35499313473701477
5,0.281442791223526,0.30153030157089233
6,0.27349668741226196,0.8095351457595825
7,0.26993629336357117,0.3712485432624817
8,0.26280173659324646,0.334960013628006
9,0.2600257098674774,0.2828359007835388
10,0.2573759853839874,0.36485251784324646
11,0.2550372779369354,0.5186576247215271
12,0.26069483160972595,0.3055218458175659
13,0.25549110770225525,0.28858768939971924
14,0.24805952608585358,0.32603195309638977
15,0.2495313435792923,0.2749507427215576
16,0.2435767650604248,0.27938440442085266
17,0.24553148448467255,0.30113711953163147
18,0.23929964005947113,0.30500203371047974
19,0.23455801606178284,0.27365148067474365
20,0.24257953464984894,0.2956860065460205
21,0.23538395762443542,0.32313624024391174
22,0.23880620300769806,0.2800847291946411
23,0.2326638102531433,0.26969724893569946
24,0.23679329454898834,0.37366700172424316
25,0.24265627562999725,0.28998279571533203
26,0.23736515641212463,0.29297807812690735
27,0.23517321050167084,0.26743870973587036
28,0.2335054874420166,0.26429426670074463
29,0.239751398563385,0.2754405736923218
30,0.23039676249027252,0.2803984582424164
31,0.2371196299791336,0.26359304785728455
32,0.2401212453842163,0.26464393734931946
33,0.233644038438797,0.26937785744667053
34,0.2347233146429062,0.26840102672576904
35,0.23474471271038055,0.26916325092315674
36,0.2359439879655838,0.2670602798461914
37,0.2370329052209854,0.2657041847705841
38,0.2310904562473297,0.2657778859138489
39,0.22849498689174652,0.2661203444004059
40,0.22881411015987396,0.273563951253891
41,0.2290796935558319,0.26797980070114136
42,0.23085306584835052,0.2666914165019989
43,0.23335234820842743,0.26635271310806274
44,0.23116406798362732,0.26637110114097595
45,0.2281028926372528,0.26639118790626526
46,0.22508388757705688,0.26634860038757324
47,0.22985108196735382,0.2662850022315979
48,0.23171336948871613,0.26627418398857117
49,0.2326400727033615,0.2662731409072876
