epoch,loss,val_loss
0,15.337592124938965,14.363714218139648
1,14.847291946411133,13.89888858795166
2,14.363564491271973,13.445228576660156
3,13.895007133483887,13.000164031982422
4,13.43386459350586,12.56727409362793
5,12.988353729248047,12.143449783325195
6,12.549798965454102,11.732138633728027
7,12.125380516052246,11.330826759338379
8,11.713068008422852,10.938990592956543
9,11.307467460632324,10.560027122497559
10,10.918286323547363,10.188925743103027
11,10.534231185913086,9.830368995666504
12,10.164203643798828,9.480984687805176
13,9.804594993591309,9.140522956848145
14,9.452699661254883,8.811019897460938
15,9.113332748413086,8.48996353149414
16,8.783439636230469,8.177641868591309
17,8.460844039916992,7.8757405281066895
18,8.149863243103027,7.58209753036499
19,7.847779273986816,7.2969512939453125
20,7.551999568939209,7.022461891174316
21,7.270986557006836,6.753252029418945
22,6.9933881759643555,6.493988037109375
23,6.726288318634033,6.242698669433594
24,6.468663215637207,5.998239994049072
25,6.214996814727783,5.764163017272949
26,5.973711967468262,5.536316871643066
27,5.737259387969971,5.31720495223999
28,5.511983871459961,5.103458404541016
29,5.290818214416504,4.897999286651611
30,5.079205513000488,4.698618412017822
31,4.872923851013184,4.506819725036621
32,4.674810409545898,4.321344375610352
33,4.483509063720703,4.14205265045166
34,4.299445629119873,3.968301296234131
35,4.121176242828369,3.800640106201172
36,3.948636770248413,3.639479398727417
37,3.7813048362731934,3.4855220317840576
38,3.6221306324005127,3.336617946624756
39,3.468186140060425,3.1932132244110107
40,3.3216049671173096,3.0537257194519043
41,3.1778976917266846,2.920485734939575
42,3.039867877960205,2.7930803298950195
43,2.9085354804992676,2.670081377029419
44,2.782597541809082,2.5511250495910645
45,2.658959150314331,2.43849778175354
46,2.5423028469085693,2.330061435699463
47,2.4305222034454346,2.225551128387451
48,2.3228824138641357,2.125220537185669
49,2.219386100769043,2.029212236404419
50,2.120211124420166,1.9373477697372437
51,2.024670124053955,1.8499723672866821
52,1.9346808195114136,1.7655456066131592
53,1.8477579355239868,1.6847366094589233
54,1.7641440629959106,1.6078414916992188
55,1.6847445964813232,1.5342185497283936
56,1.6078650951385498,1.464661955833435
57,1.5368480682373047,1.3968148231506348
58,1.4661651849746704,1.3332706689834595
59,1.400305986404419,1.272396445274353
60,1.3375270366668701,1.2140802145004272
61,1.2770408391952515,1.158818006515503
62,1.2198116779327393,1.1061177253723145
63,1.1656650304794312,1.0555894374847412
64,1.1132856607437134,1.0079219341278076
65,1.063844919204712,0.9626477360725403
66,1.0168967247009277,0.9196128249168396
67,0.9721825122833252,0.8788387775421143
68,0.929918646812439,0.8400448560714722
69,0.8893802762031555,0.8035185933113098
70,0.8515813946723938,0.7685785889625549
71,0.8154119849205017,0.7354757189750671
72,0.7805609107017517,0.7046370506286621
73,0.7487866282463074,0.6748510599136353
74,0.7176927924156189,0.6470004320144653
75,0.6888108849525452,0.620521068572998
76,0.6610695719718933,0.5957469344139099
77,0.6352400183677673,0.572245180606842
78,0.6106657981872559,0.5501285791397095
79,0.5875644087791443,0.5292463302612305
80,0.5657355785369873,0.5095816254615784
81,0.5452997088432312,0.4909387230873108
82,0.5255751609802246,0.47364342212677
83,0.5075976252555847,0.4571004807949066
84,0.49020981788635254,0.4416877329349518
85,0.47382739186286926,0.4273633360862732
86,0.45870721340179443,0.41381895542144775
87,0.44426876306533813,0.40121349692344666
88,0.4309491515159607,0.389282763004303
89,0.41840440034866333,0.3780308663845062
90,0.40649333596229553,0.36754438281059265
91,0.39521273970603943,0.3578662574291229
92,0.3849373459815979,0.348672479391098
93,0.37504497170448303,0.34013745188713074
94,0.3659539520740509,0.3320944607257843
95,0.3573664724826813,0.324585884809494
96,0.34926924109458923,0.3176206648349762
97,0.34170764684677124,0.31115710735321045
98,0.33476629853248596,0.3050530254840851
99,0.3281368911266327,0.29940998554229736
