epoch,loss,val_loss
0,0.2762891352176666,0.25292426347732544
1,0.2449108511209488,0.24822106957435608
2,0.23733437061309814,0.25563862919807434
3,0.23227021098136902,0.25671109557151794
4,0.22752974927425385,0.24332983791828156
5,0.22244462370872498,0.2534681260585785
6,0.2195071578025818,0.27180394530296326
7,0.21643738448619843,0.2516450881958008
8,0.21382075548171997,0.27225303649902344
9,0.21161355078220367,0.2598908543586731
10,0.2040892243385315,0.2564209997653961
11,0.20308402180671692,0.2514480948448181
12,0.20229510962963104,0.2580394446849823
13,0.2017412781715393,0.253136545419693
14,0.20113882422447205,0.25435197353363037
15,0.19932639598846436,0.25177663564682007
16,0.19917163252830505,0.2537018656730652
17,0.19897420704364777,0.2516874372959137
18,0.19886493682861328,0.25200191140174866
19,0.1987934410572052,0.25193145871162415
20,0.19837215542793274,0.2530249059200287
21,0.19832222163677216,0.2526862323284149
22,0.19831033051013947,0.2523452937602997
23,0.1983022838830948,0.25211143493652344
24,0.19826149940490723,0.2532525360584259
25,0.19817690551280975,0.2525375783443451
26,0.19817015528678894,0.2524886131286621
27,0.19814889132976532,0.25236624479293823
28,0.19816243648529053,0.2525501847267151
29,0.19814777374267578,0.25280341506004333
30,0.19814464449882507,0.25263679027557373
31,0.19813843071460724,0.25262483954429626
32,0.19813813269138336,0.25263723731040955
33,0.19813251495361328,0.25255346298217773
34,0.19812917709350586,0.25246661901474
35,0.19812726974487305,0.2525492012500763
36,0.19812314212322235,0.25247636437416077
37,0.19811874628067017,0.2526809871196747
38,0.19811537861824036,0.2527120113372803
39,0.19811347126960754,0.2525116503238678
40,0.19811268150806427,0.25249576568603516
41,0.1981094777584076,0.2525520622730255
42,0.1981050819158554,0.252664178609848
43,0.1981039047241211,0.25257936120033264
44,0.19810128211975098,0.25253090262413025
45,0.1980968564748764,0.25260671973228455
46,0.1980920135974884,0.25247061252593994
47,0.19809158146381378,0.25253722071647644
48,0.19808627665042877,0.2526000738143921
49,0.19808240234851837,0.25242549180984497
