epoch,loss,val_loss
0,0.6359979510307312,0.5681172013282776
1,0.5344040393829346,0.4883843958377838
2,0.47591763734817505,0.4267187714576721
3,0.4216897487640381,0.36158454418182373
4,0.3687898516654968,0.30523571372032166
5,0.33157476782798767,0.2958813011646271
6,0.31535059213638306,0.28013136982917786
7,0.3089703917503357,0.2749127745628357
8,0.3128640055656433,0.2737662196159363
9,0.30565184354782104,0.2834223210811615
10,0.30109116435050964,0.27557969093322754
11,0.3050759434700012,0.2716183662414551
12,0.3019324839115143,0.2733909785747528
13,0.30396926403045654,0.2872718274593353
14,0.30167117714881897,0.28286176919937134
15,0.3030029535293579,0.27306506037712097
16,0.30004987120628357,0.27918651700019836
17,0.29832369089126587,0.27340495586395264
18,0.29619300365448,0.2732580304145813
19,0.2961673438549042,0.27235445380210876
20,0.29586300253868103,0.27267876267433167
21,0.2966234087944031,0.27310118079185486
22,0.2955819070339203,0.2723565697669983
23,0.29507631063461304,0.2726683020591736
24,0.29526761174201965,0.2727256417274475
25,0.2951134145259857,0.2723667323589325
26,0.2950856387615204,0.272564172744751
27,0.2949027717113495,0.27250543236732483
28,0.2948930561542511,0.2724820077419281
29,0.2948779761791229,0.27244091033935547
30,0.29483458399772644,0.27240800857543945
31,0.29487666487693787,0.27243053913116455
32,0.29480525851249695,0.2724339962005615
33,0.29479897022247314,0.27243003249168396
34,0.29479679465293884,0.27242475748062134
35,0.2948078215122223,0.27242904901504517
36,0.294802725315094,0.27242276072502136
37,0.2947993278503418,0.2724255621433258
38,0.2947928011417389,0.2724265158176422
39,0.29479390382766724,0.2724170982837677
40,0.2947884500026703,0.27242323756217957
41,0.29478970170021057,0.27242013812065125
42,0.2947879731655121,0.2724224328994751
43,0.2947883903980255,0.27242374420166016
44,0.2947911024093628,0.27242007851600647
45,0.2947867214679718,0.2724216878414154
46,0.29478919506073,0.2724151909351349
47,0.2947936952114105,0.2724155783653259
48,0.29478758573532104,0.272420197725296
49,0.2947934865951538,0.27241650223731995
