epoch,loss,val_loss
0,0.4494069814682007,0.6425155997276306
1,0.3290436565876007,0.5176835656166077
2,0.3132281005382538,0.41006508469581604
3,0.3000880181789398,0.4148051142692566
4,0.28607890009880066,0.40214917063713074
5,0.2841738164424896,0.3558266758918762
6,0.28246113657951355,0.2887887954711914
7,0.2761411666870117,0.29906025528907776
8,0.2774079144001007,0.23550103604793549
9,0.2695181667804718,0.353019654750824
10,0.26793232560157776,0.3058510720729828
11,0.27061957120895386,0.8989003896713257
12,0.27292370796203613,0.6384862661361694
13,0.261733740568161,0.4236575961112976
14,0.2545253336429596,0.23291701078414917
15,0.263246089220047,0.2305178940296173
16,0.25591564178466797,0.2239667922258377
17,0.2643386423587799,0.23910722136497498
18,0.2600947916507721,0.2260468453168869
19,0.2544194459915161,0.2225455492734909
20,0.2580145597457886,0.22473633289337158
21,0.25611481070518494,0.2209518849849701
22,0.25359129905700684,0.24682950973510742
23,0.25273579359054565,0.25679516792297363
24,0.25069236755371094,0.23422127962112427
25,0.24578478932380676,0.22933295369148254
26,0.2504691183567047,0.23415523767471313
27,0.24788454174995422,0.22314593195915222
28,0.24683472514152527,0.221267968416214
29,0.2416345775127411,0.22342181205749512
30,0.24931833148002625,0.2224603295326233
31,0.24644474685192108,0.21859809756278992
32,0.24744653701782227,0.2185671478509903
33,0.2549241781234741,0.22047528624534607
34,0.24471300840377808,0.2205541729927063
35,0.24131546914577484,0.22015506029129028
36,0.24309022724628448,0.21931752562522888
37,0.2346644401550293,0.21999791264533997
38,0.23715177178382874,0.22008991241455078
39,0.2442583441734314,0.21968063712120056
40,0.24766266345977783,0.2199631780385971
41,0.24952326714992523,0.2201518565416336
42,0.24428169429302216,0.21992313861846924
43,0.24376098811626434,0.21993683278560638
44,0.24184386432170868,0.2199425995349884
45,0.2415424883365631,0.22003094851970673
46,0.24581220746040344,0.21990635991096497
47,0.2415277659893036,0.21992415189743042
48,0.248067706823349,0.21993869543075562
49,0.24220998585224152,0.2200099676847458
