epoch,loss,val_loss
0,0.32717207074165344,0.25973623991012573
1,0.2677053213119507,3.036332607269287
2,0.2562089264392853,1.9206080436706543
3,0.24917234480381012,0.25283974409103394
4,0.24549193680286407,0.25518205761909485
5,0.2414783090353012,0.2896139621734619
6,0.23705342411994934,0.2640480399131775
7,0.23340319097042084,0.31365182995796204
8,0.23065106570720673,0.284120112657547
9,0.2210097312927246,0.30356577038764954
10,0.21867318451404572,0.24956433475017548
11,0.21813534200191498,0.2564985454082489
12,0.21748091280460358,0.24240891635417938
13,0.2169562131166458,0.25776395201683044
14,0.21590758860111237,0.29146987199783325
15,0.21565325558185577,0.26160314679145813
16,0.21516168117523193,0.25625869631767273
17,0.21434807777404785,0.36961236596107483
18,0.2130798101425171,0.26157858967781067
19,0.21134480834007263,0.2606826722621918
