epoch,loss,val_loss
0,0.3044329881668091,0.28056472539901733
1,0.27942365407943726,0.24685008823871613
2,0.25961196422576904,0.24618740379810333
3,0.25404974818229675,0.253904789686203
4,0.2503816485404968,0.25599151849746704
5,0.24776794016361237,0.257052481174469
6,0.24443133175373077,0.25395092368125916
7,0.24257269501686096,0.2581322491168976
8,0.23453116416931152,0.25598666071891785
9,0.23442238569259644,0.25288698077201843
10,0.23348183929920197,0.2545839548110962
11,0.23249462246894836,0.2540608048439026
12,0.23232103884220123,0.2536756992340088
13,0.23054441809654236,0.2560628652572632
14,0.23081031441688538,0.2549816370010376
15,0.229973703622818,0.25663769245147705
16,0.23007476329803467,0.2575130760669708
17,0.2301439791917801,0.25666993856430054
18,0.2299892157316208,0.2571612000465393
19,0.22983521223068237,0.256969690322876
