epoch,loss,val_loss
0,0.2794974446296692,0.25833168625831604
1,0.24350561201572418,0.2560313940048218
2,0.23790985345840454,0.2649455666542053
3,0.2345573902130127,0.2675239145755768
4,0.23225976526737213,0.2534337341785431
5,0.2301495373249054,0.25198498368263245
6,0.22866231203079224,0.24551421403884888
7,0.2272997349500656,0.25516486167907715
8,0.2268538773059845,0.25508177280426025
9,0.2253485918045044,0.2522507905960083
10,0.22360743582248688,0.26350289583206177
11,0.22403737902641296,0.25691932439804077
12,0.21887654066085815,0.2589845657348633
13,0.217317596077919,0.25680822134017944
14,0.21677266061306,0.25604355335235596
15,0.21607817709445953,0.2539091110229492
16,0.21642880141735077,0.25570324063301086
17,0.2148948311805725,0.2558261454105377
18,0.21484848856925964,0.2566869258880615
19,0.2143019139766693,0.25855928659439087
20,0.21385829150676727,0.2578328251838684
21,0.21387793123722076,0.2581246793270111
22,0.21371690928936005,0.2578781545162201
23,0.21390366554260254,0.2577984035015106
24,0.2141081541776657,0.25814053416252136
25,0.21377959847450256,0.25780189037323
26,0.21424438059329987,0.25770947337150574
27,0.2141014188528061,0.25792187452316284
28,0.21387946605682373,0.25797274708747864
29,0.21428397297859192,0.25808778405189514
30,0.21316316723823547,0.2581436336040497
31,0.21417535841464996,0.25812432169914246
32,0.2130388468503952,0.25813427567481995
33,0.21369370818138123,0.2581431567668915
34,0.2140621542930603,0.2581257224082947
35,0.21376165747642517,0.25820326805114746
36,0.21402469277381897,0.2582416534423828
37,0.21406535804271698,0.2581634521484375
38,0.21374951303005219,0.25816798210144043
39,0.21433323621749878,0.2581894099712372
40,0.21406817436218262,0.2582094669342041
41,0.21352237462997437,0.25819239020347595
42,0.21439850330352783,0.25819337368011475
43,0.2137022465467453,0.25820133090019226
44,0.21392935514450073,0.25825923681259155
45,0.21378907561302185,0.25832146406173706
46,0.21376073360443115,0.2583088278770447
47,0.2138592004776001,0.25835609436035156
48,0.21362504363059998,0.2583261728286743
49,0.2138650268316269,0.25827327370643616
