epoch,loss,val_loss
0,0.2961106300354004,0.30614107847213745
1,0.26151299476623535,0.503574550151825
2,0.2529478967189789,1.1181623935699463
3,0.24706903100013733,5.727215766906738
4,0.2392943799495697,4.425751209259033
5,0.23431013524532318,0.25730976462364197
6,0.23020032048225403,1.4975581169128418
7,0.22683419287204742,3.080231189727783
8,0.22220729291439056,13.952300071716309
9,0.22078092396259308,1.740259051322937
10,0.2178899049758911,0.6225798726081848
11,0.20947600901126862,0.24728240072727203
12,0.20770709216594696,0.25615161657333374
13,0.20684422552585602,0.2618650496006012
14,0.20594196021556854,0.3106927275657654
15,0.2057095617055893,0.3769773244857788
16,0.20500749349594116,0.2965795397758484
17,0.20267091691493988,0.26190808415412903
18,0.20373551547527313,0.2580230236053467
19,0.2025729864835739,0.26088228821754456
