epoch,loss,val_loss
0,1.2062114477157593,0.8790063858032227
1,0.7215690612792969,0.5114160776138306
2,0.42502257227897644,0.3289860188961029
3,0.31063586473464966,0.2829386293888092
4,0.2714381515979767,0.24731694161891937
5,0.23087723553180695,0.2086736559867859
6,0.20077694952487946,0.19459335505962372
7,0.19507881999015808,0.19109725952148438
8,0.1917775422334671,0.18743064999580383
9,0.18724320828914642,0.1837894767522812
10,0.1826336830854416,0.1797221302986145
11,0.17768189311027527,0.17331133782863617
12,0.1707957237958908,0.1656481772661209
13,0.16237521171569824,0.15620972216129303
14,0.15182919800281525,0.14298200607299805
15,0.13774099946022034,0.13027110695838928
16,0.12211782485246658,0.11446662992238998
17,0.10720378160476685,0.10516497492790222
18,0.09771662950515747,0.10165679454803467
19,0.09187687188386917,0.09825637191534042
20,0.08728707581758499,0.09402388334274292
21,0.08387645334005356,0.09238473325967789
22,0.0822351947426796,0.09218358993530273
23,0.08187034726142883,0.09082365781068802
24,0.08113886415958405,0.09354302287101746
25,0.08059479296207428,0.08896563202142715
26,0.07768329232931137,0.08873584121465683
27,0.0765371099114418,0.08751126378774643
28,0.07584380358457565,0.08853822946548462
29,0.07576136291027069,0.086501345038414
30,0.07553433626890182,0.08548435568809509
31,0.07540920376777649,0.08974266797304153
32,0.07551157474517822,0.08626692742109299
33,0.07458455860614777,0.08440808951854706
34,0.07379338890314102,0.08532459288835526
35,0.07403603196144104,0.08579497039318085
36,0.07370981574058533,0.08462060987949371
37,0.0731731429696083,0.08436944335699081
38,0.07299138605594635,0.08499228954315186
39,0.07258221507072449,0.08380090445280075
40,0.07245639711618423,0.08353591710329056
41,0.07242994755506516,0.08396856486797333
42,0.07232974469661713,0.08365444093942642
43,0.0723264291882515,0.08353670686483383
44,0.07238759845495224,0.08389288932085037
45,0.07219018787145615,0.08368615061044693
46,0.0722118392586708,0.08365781605243683
47,0.07217305898666382,0.08356520533561707
48,0.07214517891407013,0.08354241400957108
49,0.0721486508846283,0.08353196829557419
50,0.07214584201574326,0.08360884338617325
51,0.07212542742490768,0.08359821140766144
52,0.07212534546852112,0.08360302448272705
53,0.07212229073047638,0.08358089625835419
