epoch,loss,val_loss
0,0.5616878271102905,0.4340227544307709
1,0.3368685841560364,0.31154361367225647
2,0.28285330533981323,0.3241514265537262
3,0.2644261419773102,0.2788749039173126
4,0.2539692223072052,0.2691830098628998
5,0.24620816111564636,0.26980826258659363
6,0.2435409128665924,0.26483234763145447
7,0.2480749487876892,0.2738710641860962
8,0.2419331967830658,0.26072806119918823
9,0.23806822299957275,0.26692673563957214
10,0.24241189658641815,0.26470085978507996
11,0.23782868683338165,0.27944180369377136
12,0.23708364367485046,0.26026400923728943
13,0.23833660781383514,0.2621280550956726
14,0.2362390160560608,0.26394182443618774
15,0.23853743076324463,0.25963905453681946
16,0.23181474208831787,0.2668529152870178
17,0.23505103588104248,0.2682194709777832
18,0.23277375102043152,0.2654370069503784
19,0.23082676529884338,0.26275634765625
20,0.22996161878108978,0.26104435324668884
21,0.22656777501106262,0.26207953691482544
22,0.22652830183506012,0.2648703455924988
23,0.22576938569545746,0.27076858282089233
24,0.22659415006637573,0.2670164704322815
25,0.22604043781757355,0.2652691900730133
26,0.22493690252304077,0.2653079330921173
27,0.22480952739715576,0.2661183476448059
28,0.22501809895038605,0.266978919506073
29,0.2247551530599594,0.2652721703052521
30,0.22462297976016998,0.2656692564487457
31,0.22443661093711853,0.2655917704105377
32,0.22448475658893585,0.2655937373638153
33,0.2244439423084259,0.26578232645988464
34,0.22444580495357513,0.2656121253967285
35,0.22441653907299042,0.265575647354126
36,0.2243720293045044,0.26556363701820374
37,0.22436238825321198,0.265621542930603
38,0.22436308860778809,0.26559484004974365
39,0.2243635207414627,0.26559820771217346
40,0.22436386346817017,0.2656174898147583
41,0.22435317933559418,0.26561668515205383
42,0.22435136139392853,0.26562178134918213
43,0.22435316443443298,0.2656104564666748
44,0.22434638440608978,0.2656072974205017
45,0.22434914112091064,0.26559358835220337
46,0.22434894740581512,0.26561376452445984
47,0.22434766590595245,0.26559922099113464
48,0.22434699535369873,0.2656129002571106
49,0.2243415117263794,0.26560524106025696
